Zipcode,Population,Median Age,Household Income,Per Capita Income
44455,1537.0,50.9,61906.0,29696.0
44460,26115.0,43.7,45392.0,25335.0
44470,3830.0,45.4,56875.0,25270.0
44471,10916.0,40.9,40786.0,20393.0
44473,3745.0,47.5,46321.0,24413.0
44481,10903.0,47.5,49328.0,24883.0
44483,25750.0,42.4,38764.0,21476.0
44484,22238.0,45.4,44417.0,29871.0
44485,16257.0,38.2,27392.0,14856.0
44490,864.0,34.6,33155.0,18867.0
44491,3427.0,31.2,59968.0,18466.0
44502,10184.0,33.4,23219.0,12320.0
44503,959.0,38.0,8936.0,9422.0
44504,4771.0,36.9,30161.0,17532.0
44505,19903.0,41.4,30363.0,17719.0
44506,2242.0,44.5,18424.0,10075.0
44507,5313.0,36.8,18452.0,10288.0
44509,11883.0,38.8,24940.0,17810.0
44510,2665.0,31.7,15929.0,9163.0
44511,18646.0,45.1,39412.0,22905.0
44512,34133.0,44.3,48731.0,28199.0
44514,22148.0,48.1,58058.0,32838.0
44515,27267.0,42.1,42751.0,23081.0
44601,35068.0,40.2,37993.0,20831.0
44606,7656.0,26.8,53768.0,18182.0
44607,199.0,35.4,87500.0,25863.0
44608,2595.0,42.0,45897.0,31159.0
44609,4309.0,42.0,49583.0,22665.0
44610,231.0,26.3,50849.0,20620.0
21822,2166.0,40.4,45851.0,32490.0
21824,126.0,61.5,26875.0,17971.0
21826,5217.0,33.1,65983.0,25635.0
21829,904.0,32.5,59519.0,21696.0
21830,3552.0,38.9,66630.0,27832.0
21835,825.0,46.8,76283.0,30263.0
21837,2964.0,46.5,63125.0,27507.0
21838,1419.0,51.1,66176.0,31809.0
21840,587.0,40.2,59779.0,19538.0
21841,978.0,46.1,60602.0,28095.0
21842,11326.0,54.1,52647.0,41288.0
21849,3283.0,43.0,54184.0,26768.0
21850,2729.0,36.0,56518.0,24165.0
21851,7579.0,39.9,41306.0,23317.0
21853,10845.0,28.2,32069.0,15879.0
21856,762.0,49.2,51100.0,27269.0
21861,1023.0,37.8,52159.0,26298.0
21862,443.0,52.0,49403.0,22280.0
21863,4888.0,46.1,45446.0,25432.0
21864,826.0,28.4,63321.0,23153.0
21865,668.0,49.1,88869.0,31540.0
21869,900.0,45.7,64063.0,59909.0
21871,2078.0,47.1,41250.0,23280.0
21872,523.0,57.3,61029.0,26076.0
21874,2137.0,42.5,59655.0,26650.0
21875,6375.0,36.3,52003.0,24808.0
21901,18941.0,36.9,69196.0,30702.0
21903,5867.0,37.8,62870.0,29861.0
21904,7992.0,39.6,72404.0,28784.0
21911,11216.0,38.5,72434.0,28117.0
21912,1203.0,31.8,72161.0,26123.0
21913,883.0,41.1,34792.0,18005.0
21914,491.0,45.8,53542.0,32129.0
21915,2677.0,46.9,63438.0,35916.0
21917,2820.0,40.1,91250.0,33647.0
21918,3735.0,44.7,81500.0,31089.0
21919,3435.0,50.4,50424.0,33125.0
21920,214.0,57.1,33533.0,32324.0
21921,42066.0,39.5,62011.0,28758.0
21930,139.0,58.1,69821.0,33309.0
22003,60058.0,39.4,95698.0,39320.0
22015,45029.0,39.0,120770.0,45382.0
22025,16897.0,41.1,113800.0,47535.0
22026,15896.0,30.7,84800.0,30551.0
22027,2081.0,48.4,184946.0,66909.0
22030,57649.0,33.6,104677.0,45208.0
22031,31445.0,36.5,104877.0,47711.0
22032,29956.0,42.1,140253.0,50387.0
22033,39359.0,34.9,107360.0,49880.0
22039,18126.0,47.9,201563.0,76032.0
22041,29110.0,37.2,69272.0,34618.0
22042,34215.0,35.9,98807.0,43185.0
22043,25923.0,35.2,108433.0,50003.0
22044,14230.0,36.0,76650.0,41928.0
22046,17062.0,39.3,127321.0,63712.0
22060,10260.0,26.0,76753.0,30302.0
22066,18366.0,46.5,226386.0,97855.0
22079,34218.0,36.2,107678.0,44041.0
22101,29867.0,45.7,179743.0,93751.0
22102,23806.0,39.1,114457.0,78053.0
22124,18352.0,42.5,154016.0,76531.0
22125,729.0,44.1,102105.0,59174.0
22134,8644.0,22.7,58526.0,22821.0
22150,26912.0,37.3,87757.0,36361.0
22151,17484.0,40.2,107073.0,40011.0
22152,28900.0,39.7,115931.0,47460.0
22153,30809.0,39.5,132523.0,49847.0
22172,9338.0,31.7,66522.0,32719.0
22180,25035.0,39.2,136038.0,57602.0
22181,15702.0,39.9,139028.0,58999.0
22182,26532.0,41.4,169943.0,70189.0
22191,66463.0,32.4,82057.0,32433.0
22192,56024.0,35.8,96784.0,41379.0
22193,80461.0,33.3,91120.0,32002.0
22201,35137.0,31.3,115000.0,78850.0
22202,22337.0,34.0,107478.0,77040.0
22203,23462.0,31.5,95775.0,56893.0
22204,53091.0,34.1,79078.0,40619.0
22205,19455.0,38.5,162083.0,64705.0
22206,21142.0,34.7,102365.0,59408.0
22207,33153.0,40.3,167816.0,76177.0
22209,12118.0,32.9,100587.0,81906.0
22211,1020.0,21.8,25341.0,22870.0
22213,3551.0,38.3,159352.0,75226.0
22301,12102.0,36.5,125347.0,65313.0
22302,18486.0,37.3,99830.0,63261.0
22303,13746.0,34.9,87708.0,53065.0
22304,47488.0,35.6,76071.0,46825.0
22305,16808.0,32.5,83214.0,44423.0
22306,34489.0,34.6,67509.0,31953.0
22307,10220.0,41.9,114425.0,65489.0
22308,13491.0,43.4,169952.0,66619.0
22309,35105.0,34.9,80246.0,34727.0
22310,30333.0,39.1,113647.0,51269.0
22311,18183.0,35.1,61829.0,35213.0
22312,32763.0,34.0,75766.0,35273.0
22314,31117.0,39.0,121109.0,79975.0
22315,28494.0,37.2,129175.0,53970.0
22401,27395.0,29.4,51762.0,29090.0
22405,29977.0,36.2,86122.0,35681.0
22406,23556.0,37.8,91826.0,35017.0
22407,57023.0,36.6,78213.0,31984.0
22408,27953.0,35.1,82803.0,32709.0
22427,4564.0,27.1,44243.0,21119.0
22432,390.0,35.5,46480.0,23584.0
22433,308.0,50.7,83906.0,27583.0
22435,2374.0,45.4,45748.0,23361.0
22436,1020.0,40.0,45278.0,21805.0
22437,1079.0,38.9,50244.0,19871.0
22438,246.0,37.8,86719.0,80964.0
22443,7924.0,48.0,48624.0,27662.0
22448,573.0,24.4,56250.0,22587.0
22454,1693.0,45.4,50833.0,23522.0
22460,1650.0,41.9,48125.0,23189.0
22469,1507.0,53.6,32542.0,15261.0
22473,5100.0,54.1,54347.0,29171.0
22476,649.0,51.3,49271.0,23375.0
22480,848.0,74.8,62083.0,48792.0
22482,2956.0,63.7,39565.0,33685.0
22485,24360.0,37.2,81913.0,34810.0
22488,1216.0,50.6,43750.0,32459.0
22503,4439.0,49.3,50652.0,27704.0
22504,245.0,54.9,78563.0,38797.0
22508,13716.0,45.2,76346.0,35040.0
22511,1272.0,53.7,52750.0,32988.0
22514,2532.0,43.1,53024.0,26593.0
22520,6213.0,42.6,59311.0,26452.0
22529,382.0,60.3,29808.0,15939.0
22534,3529.0,30.4,56250.0,20066.0
22535,468.0,42.9,50388.0,31771.0
22538,217.0,43.0,106477.0,27616.0
22539,2380.0,60.1,54194.0,34864.0
22542,2182.0,34.8,71010.0,27022.0
22546,15832.0,37.6,63783.0,27974.0
22551,20064.0,40.8,69597.0,31269.0
22553,14322.0,36.6,93416.0,35368.0
22554,54078.0,34.3,105599.0,38895.0
22556,27359.0,35.4,101184.0,38264.0
22560,6008.0,47.8,39673.0,21547.0
22567,2482.0,46.5,50038.0,28245.0
22572,7324.0,43.7,46167.0,17815.0
22576,1616.0,51.5,57333.0,26767.0
22578,2256.0,59.7,55321.0,38827.0
22580,4770.0,43.9,51967.0,27469.0
22601,28751.0,36.8,45616.0,26027.0
22602,28920.0,38.1,75578.0,31337.0
22603,14180.0,44.3,59276.0,31667.0
22610,1653.0,48.3,56667.0,29319.0
22611,8860.0,45.7,68333.0,34851.0
22620,2346.0,45.0,87321.0,42642.0
22623,578.0,49.5,61750.0,39555.0
22624,2449.0,45.6,54872.0,28376.0
22625,4155.0,40.0,87083.0,32472.0
22627,607.0,52.2,65357.0,45913.0
22630,31671.0,40.0,58607.0,28581.0
22637,1977.0,49.0,61050.0,28861.0
22639,395.0,63.2,98409.0,75261.0
22640,671.0,47.1,54958.0,38264.0
22641,244.0,65.0,26597.0,23984.0
22642,4446.0,37.7,83451.0,32063.0
22643,77.0,64.5,80069.0,47200.0
22644,2420.0,43.2,55913.0,25634.0
22645,3899.0,41.8,75139.0,35447.0
22646,191.0,56.7,66506.0,49751.0
22650,985.0,36.1,61579.0,23822.0
22652,1175.0,51.0,65690.0,29752.0
22654,1196.0,46.2,80250.0,35999.0
22655,19951.0,38.0,69150.0,30413.0
22656,3029.0,35.8,76100.0,27684.0
22657,10394.0,41.1,55823.0,27648.0
22660,1984.0,40.6,50547.0,23816.0
22663,1485.0,47.2,60263.0,32289.0
22664,8969.0,43.9,43353.0,23873.0
22701,33414.0,35.5,60932.0,27277.0
22709,851.0,52.0,34893.0,24175.0
22712,8171.0,35.0,80439.0,28762.0
22713,1534.0,44.5,76250.0,30434.0
22714,1102.0,44.1,74625.0,27493.0
22715,1779.0,47.1,60625.0,24507.0
22716,1143.0,39.8,62423.0,35727.0
22718,814.0,52.0,68716.0,28223.0
22719,381.0,43.0,37206.0,17993.0
22720,1070.0,45.4,95833.0,36737.0
22724,2297.0,48.3,101985.0,44984.0
22726,538.0,49.0,41202.0,23477.0
22727,4748.0,46.6,43924.0,23840.0
22728,3168.0,44.0,89808.0,39875.0
22729,1221.0,39.8,53229.0,1822.0
22733,1873.0,45.1,84261.0,29181.0
22734,3705.0,28.7,66250.0,23023.0
22735,2704.0,39.8,73024.0,28591.0
22736,943.0,33.2,86750.0,24638.0
22737,2370.0,45.2,64427.0,26839.0
22738,1222.0,38.8,36786.0,22003.0
22740,1420.0,47.9,47768.0,22723.0
22741,81.0,67.0,65774.0,22121.0
22742,2112.0,41.4,70515.0,34143.0
22743,270.0,54.8,111477.0,65726.0
22747,1039.0,54.0,54034.0,40833.0
22749,203.0,60.1,50815.0,41093.0
22801,38455.0,23.7,41060.0,21830.0
22802,29089.0,33.5,45646.0,22509.0
22810,600.0,64.5,44107.0,27661.0
22811,442.0,50.5,53315.0,22605.0
22812,8770.0,40.0,55547.0,27638.0
22815,8221.0,40.9,50704.0,25093.0
22820,195.0,50.7,33472.0,18699.0
22821,5937.0,39.6,55033.0,23756.0
22824,6353.0,46.1,52589.0,26156.0
22827,9833.0,46.0,46970.0,23241.0
22830,1859.0,41.9,52992.0,19366.0
22831,928.0,44.4,63676.0,25001.0
22832,1391.0,35.2,51140.0,26371.0
22834,1056.0,46.2,44688.0,29939.0
22835,11562.0,46.0,44454.0,24220.0
22840,4852.0,42.1,72270.0,38803.0
22841,2978.0,42.9,56629.0,26426.0
22842,5496.0,40.4,45600.0,22608.0
22843,2119.0,47.2,49868.0,29956.0
22844,4570.0,50.6,44188.0,25935.0
22846,2191.0,35.5,76250.0,33245.0
22847,1004.0,42.1,64688.0,25587.0
22849,4448.0,46.1,45982.0,23902.0
22850,1015.0,32.8,59926.0,21435.0
22851,6260.0,41.9,39029.0,17836.0
22853,4493.0,42.8,45523.0,20985.0
12169,401.0,48.9,50938.0,28724.0
12170,5089.0,41.5,66450.0,28454.0
12172,328.0,53.1,46806.0,18557.0
12173,1735.0,41.2,68857.0,31288.0
12174,299.0,40.6,57917.0,26891.0
12175,636.0,42.2,48456.0,23756.0
12176,426.0,27.1,75760.0,21304.0
12177,463.0,45.4,70250.0,44029.0
12180,52928.0,33.8,49283.0,26884.0
12182,15162.0,37.7,40327.0,23348.0
12183,2629.0,36.3,55000.0,25410.0
12184,6893.0,47.1,77500.0,38882.0
12185,2009.0,47.5,72400.0,35078.0
12186,6382.0,45.1,86648.0,40511.0
12187,432.0,46.7,49464.0,29012.0
12188,11193.0,40.1,62439.0,35671.0
12189,17915.0,36.6,49157.0,28395.0
12190,1081.0,52.3,43000.0,19292.0
12192,1845.0,47.0,63462.0,29844.0
12193,1919.0,47.0,76786.0,37050.0
12194,156.0,51.0,61250.0,25112.0
12196,3390.0,45.0,92500.0,41123.0
12197,2290.0,50.1,44250.0,23782.0
12198,7844.0,39.8,82899.0,35837.0
12202,8928.0,33.9,25952.0,18550.0
12203,30518.0,33.1,51842.0,30895.0
12204,7336.0,33.5,49408.0,31600.0
12205,27382.0,43.4,64161.0,31201.0
12206,15316.0,30.5,28239.0,18499.0
12207,1609.0,48.0,10675.0,13944.0
12208,22043.0,33.9,56018.0,32773.0
12209,12381.0,35.2,52788.0,24704.0
12210,8428.0,32.0,43535.0,35085.0
12211,11053.0,47.7,90734.0,48828.0
12302,27582.0,43.9,66437.0,31217.0
12303,29200.0,40.3,62402.0,32196.0
12304,23803.0,36.5,48427.0,24089.0
12305,4931.0,39.7,25552.0,20272.0
12306,25561.0,40.9,59816.0,28352.0
12307,6962.0,27.3,17772.0,11272.0
12308,14261.0,33.5,43908.0,23128.0
12309,29946.0,43.9,92904.0,43033.0
12401,34729.0,42.2,46071.0,26009.0
12404,3519.0,41.7,71615.0,51486.0
12405,651.0,65.2,44485.0,21743.0
12406,789.0,48.9,41111.0,39341.0
12407,162.0,48.5,70833.0,43998.0
12409,693.0,57.9,65625.0,48424.0
12410,594.0,53.8,60469.0,32699.0
12411,511.0,41.2,81518.0,21665.0
12412,532.0,49.7,50568.0,49953.0
12413,2627.0,47.9,33468.0,22998.0
12414,10454.0,43.0,46925.0,25702.0
12416,127.0,59.4,25050.0,22115.0
12417,757.0,33.8,50549.0,19807.0
12418,482.0,48.0,63393.0,25218.0
12419,554.0,34.8,55893.0,21771.0
12420,497.0,53.2,86466.0,35735.0
12421,349.0,58.4,45313.0,29318.0
12422,359.0,52.6,67569.0,34168.0
12423,1028.0,44.5,40750.0,29156.0
12424,280.0,60.6,38750.0,33998.0
12427,653.0,31.0,89044.0,23013.0
12428,6620.0,37.9,45565.0,22272.0
12430,1069.0,49.1,50530.0,26590.0
12431,1416.0,43.5,39907.0,27421.0
12432,593.0,46.7,58913.0,27394.0
12433,486.0,46.0,134261.0,53934.0
12434,576.0,51.0,28083.0,20551.0
12435,354.0,44.6,34205.0,18195.0
12438,75.0,44.6,101250.0,42791.0
12439,345.0,64.5,37188.0,25311.0
12440,2209.0,47.5,51375.0,30802.0
12441,33.0,49.5,116500.0,46564.0
12442,630.0,60.9,28472.0,34188.0
12443,3620.0,49.4,76897.0,41555.0
12444,423.0,55.1,38229.0,30302.0
12446,4928.0,44.0,57373.0,30916.0
12448,429.0,58.6,61648.0,70017.0
12449,3106.0,51.4,37951.0,27131.0
12451,1762.0,39.2,60974.0,25908.0
12452,164.0,45.0,41538.0,18279.0
12453,202.0,49.5,34434.0,37189.0
12454,271.0,49.3,73750.0,29099.0
12455,2090.0,54.6,40439.0,23166.0
12456,701.0,39.4,47656.0,18306.0
12458,2993.0,42.5,43393.0,19744.0
12459,151.0,61.9,40195.0,40416.0
12460,275.0,32.5,52014.0,18833.0
12461,1822.0,49.1,63445.0,39920.0
12463,1074.0,50.2,51197.0,30043.0
12464,745.0,59.5,47778.0,39778.0
12465,204.0,54.8,71875.0,34100.0
12466,2169.0,48.4,67616.0,36853.0
12468,1060.0,55.5,41776.0,24339.0
12469,755.0,49.7,44643.0,27707.0
12470,525.0,44.1,51731.0,20945.0
12471,556.0,30.3,46250.0,12753.0
12472,1685.0,41.3,56250.0,28382.0
12473,1199.0,35.9,73622.0,33356.0
12474,1357.0,43.1,41538.0,19971.0
12477,18996.0,43.4,58843.0,31169.0
12480,807.0,60.5,41406.0,29894.0
12481,1282.0,53.0,54467.0,33986.0
12482,722.0,38.9,34222.0,18920.0
12483,336.0,40.5,35865.0,25368.0
12484,2800.0,43.2,79327.0,32192.0
12485,1097.0,45.7,51382.0,26824.0
12486,1388.0,40.0,74922.0,33801.0
12487,3326.0,42.9,71736.0,33352.0
12489,1138.0,39.6,67868.0,11064.0
12491,1642.0,53.5,57917.0,32023.0
12492,364.0,58.8,50139.0,26240.0
12493,321.0,31.7,85547.0,38526.0
12494,740.0,51.8,59844.0,30837.0
12495,361.0,47.5,82857.0,44974.0
12496,1622.0,58.5,50435.0,30386.0
12498,4929.0,55.6,67229.0,53842.0
12501,2583.0,44.9,64485.0,38669.0
12502,1147.0,51.9,72250.0,31009.0
12503,783.0,52.8,63472.0,40873.0
12504,1483.0,20.0,68125.0,6053.0
12507,260.0,29.6,66538.0,31618.0
12508,19614.0,39.5,68965.0,32285.0
12513,563.0,52.5,67917.0,33852.0
12514,3213.0,44.2,89306.0,40744.0
12515,1351.0,51.0,55536.0,36603.0
12516,2198.0,48.4,52847.0,25999.0
12517,670.0,45.5,60469.0,29289.0
12518,5495.0,43.2,76143.0,40054.0
12520,3027.0,42.1,89417.0,45805.0
12521,1268.0,46.3,68958.0,36394.0
12522,4989.0,49.3,53156.0,29047.0
12523,1700.0,45.6,64643.0,31299.0
12524,16323.0,42.6,75789.0,34665.0
12525,2864.0,38.4,74038.0,35672.0
12526,3932.0,47.4,64853.0,34667.0
12528,13018.0,42.3,62583.0,32554.0
12529,2644.0,49.9,62143.0,39259.0
12530,72.0,58.8,16821.0,18190.0
12531,3786.0,44.4,81686.0,40730.0
12533,25963.0,41.5,101781.0,39600.0
12534,17575.0,43.1,45263.0,27336.0
12538,13760.0,41.8,72500.0,32175.0
12540,7794.0,44.3,102270.0,40962.0
12542,5739.0,40.7,64874.0,30974.0
12543,3129.0,38.4,59310.0,30258.0
12545,4708.0,46.8,67596.0,41131.0
12546,2938.0,44.6,61389.0,31009.0
12547,2980.0,43.7,69537.0,32244.0
12548,1417.0,46.4,56625.0,27003.0
12549,11036.0,40.5,83352.0,35870.0
12550,54979.0,33.8,56222.0,25308.0
12553,26371.0,38.7,70279.0,32845.0
12561,18746.0,33.9,66911.0,31003.0
12563,8466.0,38.7,83811.0,27731.0
12564,7152.0,43.4,81429.0,37831.0
12565,1409.0,35.4,41875.0,24390.0
12566,10150.0,42.4,79424.0,34639.0
12567,3086.0,48.8,64405.0,37992.0
12569,10027.0,44.0,73324.0,37379.0
12570,7438.0,42.5,100161.0,41509.0
12571,9865.0,44.8,69217.0,38315.0
12572,9089.0,53.4,69901.0,47921.0
12574,219.0,46.9,85750.0,40012.0
12575,1995.0,43.2,120833.0,41883.0
12577,1286.0,47.4,77750.0,36067.0
12578,2247.0,46.3,79798.0,37202.0
12580,4514.0,41.4,72589.0,36977.0
12581,1979.0,47.4,74688.0,45608.0
12582,5887.0,43.8,94600.0,29102.0
12583,2514.0,38.5,58938.0,31066.0
12585,773.0,45.7,115357.0,45844.0
12586,12744.0,35.6,68810.0,29058.0
12589,17840.0,38.6,81609.0,26466.0
12590,34957.0,42.0,80188.0,35649.0
12592,1212.0,45.4,60543.0,29917.0
12594,4294.0,40.1,66445.0,27180.0
12601,43209.0,34.4,40508.0,22774.0
12603,43015.0,39.5,75569.0,33459.0
12701,10981.0,39.2,32403.0,21219.0
12719,1257.0,51.6,51607.0,33989.0
12720,187.0,33.2,78690.0,37984.0
12721,6238.0,38.0,58849.0,25277.0
12723,1918.0,43.4,54375.0,24781.0
12724,323.0,43.8,60848.0,27599.0
12725,208.0,42.5,43750.0,29900.0
12726,1228.0,45.7,59583.0,29579.0
12729,2143.0,45.4,51542.0,30494.0
12732,788.0,47.6,40568.0,30311.0
12733,1934.0,28.4,44286.0,8565.0
12734,976.0,48.4,62632.0,32054.0
12736,157.0,48.6,35938.0,20650.0
12737,1969.0,41.9,65500.0,27819.0
12738,549.0,39.5,75600.0,39745.0
12740,1628.0,46.5,59198.0,29261.0
12741,247.0,54.4,30000.0,27442.0
12742,124.0,32.8,40781.0,23775.0
12743,246.0,55.4,51354.0,37086.0
12745,197.0,33.5,64375.0,32424.0
12746,1388.0,35.2,83221.0,28479.0
12747,1399.0,46.1,62576.0,28478.0
12748,1665.0,50.3,59107.0,39180.0
12749,321.0,59.9,46313.0,35203.0
12750,320.0,42.3,74792.0,32007.0
12751,1286.0,20.5,49531.0,15024.0
12752,221.0,49.3,50781.0,32058.0
12754,6594.0,41.3,39598.0,24519.0
12758,4592.0,44.2,53147.0,28767.0
12759,1702.0,28.8,25700.0,10912.0
12760,428.0,63.3,50962.0,32722.0
12762,298.0,44.4,39762.0,31751.0
12763,671.0,53.4,58144.0,29294.0
12764,1669.0,51.2,51053.0,33049.0
12765,1263.0,32.6,68177.0,26585.0
12766,478.0,51.3,70227.0,32268.0
12767,42.0,20.8,111875.0,27500.0
12768,704.0,54.6,41983.0,32215.0
12770,186.0,61.6,49688.0,32354.0
12771,14164.0,41.2,46446.0,25261.0
12775,2327.0,44.1,89167.0,36363.0
12776,2172.0,46.2,57422.0,29637.0
12777,856.0,50.8,73750.0,47315.0
12779,2369.0,27.7,37992.0,15158.0
12780,2068.0,43.5,36490.0,20692.0
12781,229.0,49.5,58036.0,21781.0
12783,2357.0,42.8,59394.0,21136.0
12785,916.0,44.6,48147.0,27575.0
12786,365.0,62.2,44201.0,22635.0
12787,455.0,50.7,58365.0,27952.0
12788,2937.0,41.7,40139.0,14879.0
12789,1713.0,42.5,50114.0,31379.0
12790,4800.0,43.3,48951.0,24546.0
12791,672.0,50.5,58380.0,35029.0
12792,361.0,38.5,36563.0,16077.0
12801,14496.0,38.8,45395.0,26796.0
12803,8128.0,41.7,59438.0,28148.0
12804,26465.0,45.5,63120.0,33644.0
12808,412.0,65.2,76458.0,45242.0
12809,3450.0,46.9,58125.0,27204.0
33409,31118.0,33.7,41256.0,20785.0
33410,34742.0,46.0,61828.0,42654.0
33411,68659.0,40.6,62118.0,31237.0
33412,13186.0,48.3,91847.0,47844.0
33413,15286.0,34.9,54021.0,21101.0
33414,56497.0,39.6,78261.0,33608.0
33415,47651.0,36.3,36591.0,17184.0
33417,32478.0,45.0,31159.0,18864.0
33418,37514.0,50.7,78204.0,53681.0
33426,20163.0,43.3,49918.0,29371.0
33428,39872.0,41.1,60952.0,28877.0
33430,21128.0,32.6,29762.0,13608.0
33431,18380.0,39.8,59613.0,40265.0
33432,20178.0,50.5,57372.0,59330.0
33433,43127.0,48.8,56452.0,38800.0
33434,20723.0,59.5,50086.0,47331.0
33435,34193.0,42.0,40324.0,25965.0
33436,42844.0,48.6,51013.0,30782.0
33437,38426.0,67.3,56381.0,39020.0
33438,304.0,54.7,35461.0,15183.0
33440,19756.0,34.4,34916.0,16754.0
33441,26761.0,42.0,40672.0,25733.0
33442,29647.0,50.8,41542.0,27369.0
33444,22440.0,39.4,46032.0,26324.0
33445,30461.0,49.5,50246.0,33151.0
33446,22853.0,68.2,48816.0,52136.0
33449,11845.0,44.0,103825.0,42610.0
33455,21700.0,56.5,50330.0,40610.0
33458,52303.0,40.8,69801.0,40432.0
33460,31740.0,35.4,37128.0,20116.0
33461,43353.0,34.2,32689.0,16058.0
33462,33197.0,40.6,46879.0,25868.0
33463,57691.0,34.0,50535.0,19763.0
33467,51195.0,48.9,66310.0,33099.0
33469,14922.0,53.8,67478.0,46261.0
33470,26455.0,39.9,73416.0,29235.0
33471,7910.0,41.1,32966.0,13923.0
33472,19558.0,54.9,64648.0,35362.0
33473,9189.0,35.1,134831.0,48107.0
33476,8113.0,34.0,25832.0,12100.0
33477,13559.0,65.7,73635.0,67649.0
33478,11926.0,46.6,92266.0,39144.0
33480,9796.0,67.7,96604.0,131521.0
33483,11854.0,55.8,61167.0,67163.0
33484,24023.0,69.3,35824.0,33652.0
33486,23249.0,42.4,77133.0,41237.0
33487,17426.0,53.2,74105.0,53861.0
33493,5306.0,35.8,29526.0,5816.0
33496,22007.0,56.2,82469.0,64701.0
33498,13749.0,47.4,89362.0,51726.0
33503,108.0,58.9,31618.0,11141.0
33510,27988.0,38.0,55399.0,25337.0
33511,53491.0,35.6,52979.0,26386.0
33513,12970.0,43.8,36970.0,16899.0
33514,1697.0,37.9,35058.0,16406.0
33521,491.0,52.1,31713.0,19500.0
33523,17885.0,41.3,37058.0,19587.0
33525,18295.0,47.0,45503.0,26566.0
33527,15129.0,34.4,53000.0,22209.0
33534,16320.0,29.4,43971.0,16360.0
33538,4459.0,50.5,35079.0,20054.0
33540,9283.0,52.4,37192.0,22928.0
33541,19927.0,60.2,38799.0,22295.0
33542,20532.0,55.6,33415.0,23020.0
33543,23490.0,36.8,72742.0,29200.0
33544,25388.0,34.8,77539.0,31231.0
33545,15821.0,32.7,72803.0,24050.0
33547,22670.0,36.8,93645.0,35275.0
33548,6389.0,45.2,76572.0,38702.0
33549,16025.0,42.7,61512.0,33294.0
33556,21712.0,43.5,92572.0,43911.0
33558,20735.0,40.5,71537.0,35796.0
33559,17570.0,33.6,59212.0,27774.0
33563,26892.0,33.8,38132.0,17436.0
33565,18445.0,42.6,48560.0,22208.0
33566,19534.0,38.2,53655.0,26419.0
33567,11992.0,34.3,44936.0,19208.0
33569,24724.0,39.1,64266.0,26842.0
33570,24698.0,33.3,41945.0,20031.0
33572,15951.0,44.7,71289.0,37192.0
33573,20330.0,72.6,45228.0,32464.0
33576,3568.0,64.0,50132.0,32652.0
33578,44473.0,33.0,57217.0,27534.0
33579,28295.0,32.8,77967.0,26983.0
33584,25385.0,42.4,56736.0,26134.0
33585,1158.0,42.4,35469.0,21267.0
33592,10237.0,44.0,35413.0,20965.0
33594,34795.0,38.0,61336.0,26322.0
33596,29579.0,42.0,93435.0,37694.0
33597,7938.0,44.3,36020.0,18892.0
33598,14341.0,33.1,46009.0,19049.0
33602,13269.0,36.1,69398.0,57240.0
33603,20267.0,37.3,35731.0,22128.0
33604,37851.0,36.9,33750.0,19500.0
33605,18330.0,34.6,26070.0,14813.0
33606,18534.0,29.4,62204.0,44446.0
33607,25509.0,36.3,35839.0,21973.0
33609,17293.0,38.4,57426.0,44902.0
33610,42133.0,32.2,29240.0,14890.0
33611,31075.0,41.6,55000.0,43079.0
33612,45358.0,33.9,28867.0,17100.0
33613,31259.0,29.6,25341.0,19914.0
33614,48076.0,35.3,33384.0,17763.0
33615,46860.0,37.1,47177.0,24175.0
33616,14827.0,34.2,50019.0,30482.0
33617,43534.0,32.0,36176.0,21346.0
33618,25790.0,43.1,60837.0,38407.0
33619,36451.0,34.5,34807.0,16828.0
33621,2141.0,21.3,55313.0,21455.0
33624,39931.0,40.0,62987.0,30346.0
33625,25377.0,37.4,60296.0,27879.0
33626,29066.0,35.9,97300.0,43839.0
33629,25382.0,41.1,100817.0,59019.0
33634,19816.0,38.2,51055.0,25350.0
33635,16655.0,39.6,55451.0,28490.0
33637,15241.0,31.7,46027.0,23109.0
33647,61924.0,34.4,74239.0,37755.0
33701,14848.0,47.3,34129.0,39376.0
33702,29762.0,44.6,46949.0,28860.0
33703,23885.0,45.9,59242.0,36861.0
33704,16387.0,44.2,63863.0,43434.0
33705,27082.0,41.7,38608.0,23879.0
33706,16130.0,55.3,61618.0,48169.0
33707,24846.0,54.9,41705.0,34917.0
33708,15869.0,58.2,51493.0,41969.0
33709,26807.0,48.7,35469.0,21670.0
33710,33125.0,44.4,50667.0,26704.0
33711,18899.0,38.0,33940.0,23035.0
33712,25530.0,37.9,34509.0,19386.0
33713,31421.0,40.7,45809.0,23467.0
33714,19260.0,43.8,30916.0,17683.0
33715,7187.0,61.9,78022.0,53835.0
33716,16565.0,32.9,49495.0,31014.0
33755,24737.0,38.7,40265.0,21065.0
33756,30839.0,45.2,37921.0,26272.0
33759,17762.0,42.4,43861.0,26174.0
33760,17034.0,37.4,43714.0,22433.0
33761,19523.0,51.9,53865.0,34069.0
33762,7278.0,45.4,61573.0,34271.0
33763,18839.0,52.9,36913.0,26931.0
33764,25178.0,49.9,48423.0,36282.0
33765,13623.0,39.1,40922.0,25579.0
33767,8202.0,63.5,59489.0,57439.0
33770,25022.0,45.8,40861.0,29814.0
33771,28269.0,50.6,35509.0,23457.0
33772,21643.0,50.4,45166.0,31555.0
